,Title,Lyrics,Unnamed: 0
10,BFF ,"Przesiałeś piach?
A po co? Piach to piach
Piach to Ty masz we łbie,
kupę piachu ,
łeb pełen kupy.
Wyłącz.

Za keyboardem stoi Schwarzenegger 
tylko o wiele lepszy,
bo nad wargą jest wąs.
Paluchami przebiera jak Chopin
Pavarotti keyboardu go zwą.
Nut nie umie, bo znać ich nie musi
instynktownie tylko w białe sztos.
Męski głos, boski tors i ta czapka 
na jego widok świniom jeży się włos.

Każdy wie jak jest: 30%
Kto tak zapierdala? Figo Fagot!
Alko polo, disko chłosta - tu jest Polska.
Jak już coś robić to byle jak 
Figo Fagot!

Na scenie zamęt
Jezus Maria
to małpa? Nie to chłopiec z mikrofonem z adhd.
Prawdopodobnie ma też nadciśnienie,
problemy z nerkami i alergie.
Że nie zalicza to nie znaczy, że pedał
raczej jak Dżej Kaczyński pragnie zakochać się.
Kardiolog mikrofonu - sam tak o sobie mówi
bo prosto w serca tralalala zapierdala.

Każdy wie jak jest: 30%
Kto tak zapierdala? Figo Fagot!
Alko polo, disko chłosta - tu jest Polska.
Jak już coś robić to byle jak 
Figo Fagot!

Dźwięk z keyboardu wart jest tysiąc złotych,
jak to mawiają - się gra, się ma.
Na scenę wchodzą zawsze najebani
choć to nie prawda, że to pomaga.
Wręcz przeciwnie - posłuchajcie sami.
Oni znają swą wartość przyjaciele,
dlatego BFF nie obiecuje zbyt wiele.

Każdy wie jak jest: 30%
Kto tak zapierdala? Figo Fagot!
Alko polo, disko chłosta - tu jest Polska.
Jak już coś robić to byle jak 
Figo Fagot!",10.0
11,Bożenka ,"O Boże, Boże, Boże, Bożenko
Jak mogłaś to robić z cyganem
O Boże, Boże, Boże, Bożenko
W czym jestem od niego gorszy

I Jezu, Jezu, Jezus Maria
Pękłaś serce moje
O ja pier-, ja pier-, ja pier-
-dolejcie mi wódki
W szklance utopię smutki


Nic tak nie boli, jak zdrada
Zdrada z cyganem
Baby trzeba pilnować
Albo się nie denerwować

Nic tak nie boli, jak zdrada
No chyba, że z cyganką
Chłopu trzeba dawać
Albo się nie dziwić


On bił Cię w du-, w du-, w dużym pokoju
A Ty mu obciągnęłaś...
...sweter, bo miał gołe plecy
Nie chciałaś, żeby się zaziębił

Czy o mnie kiedyś tak zadbałaś?
Nie, a wręcz przeciwnie
Teraz idę do Barbary,
Na nocne bary, bary, bary


Nic tak nie pachnie, jak wódka
No chyba, że z kolegami
Wódkę trzeba żłopać
A nie z boku stać, stać, stać, stać, stać, stać

Póki stać mnie będę szalał
I zdrowia nie żałował
Każda dama ma cenę
Trzeba po prostu pytać
A nie czaić się z kwiatami


Nic tak nie wchodzi, jak wódka
Wódka po disco polo
Disco czesze nutą
A polo - alkoholo

Nikt tak nie kradnie jak cygan
z cygańskiego taboru
Wykorzysta, okradnie
Szukaj wiatru w polu


Myk, myk, myk disco polo
Polo, polo, polo
Myk, myk Elegancja - Francja
Dawidy Bankowe

Myk, myk, myk disco polo
Polo, polo, polo
Myk, myk Elegancja - Francja
Dawidy Bankowe

Myk, myk, myk, myk, myk, Dawidy, myk
Bankowe, myk, myk, myk. Disco polo

Myk, myk, myk polo disco Bankowe
Dawidy, myk, Dawidy myk myk myk",11.0
12,Bujaj łbem do przodu ,"A miłość ma wzgardzona, poszła jebać się
Bo dziewczyna wtedy z cyganem
Choć kocham ją, nie będę
znajdę nową, bo - żegnaj Ewo - ariwederczi

Zakochałem się, bo dałaś mi usta
Wciąż pamiętam wspomnienie laski
Miłość to jest super rzecz, więc chwyć go mała ryjem
zakleszcz wargami u nasady i bujaj łbem do przodu


Na na na na na na na na, bujaj łbem do przodu
Na na na na na na na na, dziś nie zginiesz z głodu
Na na na na na na na na, bujaj łbem do przodu
Na na na na na na na na, dziś nie zginiesz z głodu


I minął rok, dwa lata poszły jebać się
i chłopiec wyszedł do cywila
A dziewczyna w międzyczasie urodziła syna
nie podobnego-o-o-o do chłopca

Zapłakany chłopiec zawiązał sznur
Wsadził łeb w pętlę i hopla w dół
Miłość to jest super rzecz, więc chwyć go mała ryjem
zakleszcz wargami u nasady i bujaj łbem do przodu


Na na na na na na na na, bujaj łbem do przodu
Na na na na na na na na, dziś nie zginiesz z głodu
Na na na na na na na na, bujaj łbem do przodu
Na na na na na na na na, dziś nie zginiesz z głodu

Na na na na na na na na, bujaj łbem do przodu
Na na na na na na na na, dziś nie zginiesz z głodu
Na na na na na na na na, bujaj łbem do przodu
Na na na na na na na na, dziś nie zginiesz z głodu",12.0
13,Chłop jest chłop ,"Małgosiu, nie myśl o mnie źle
Że z brzuchem zostawiłem Cię
Ale lepiej żebym nie oglądał Cię
Jak będziesz taka gruba
Nie ma co tu roztrząsać, czyja wina
Co by tu zmieniła prezerwatywa?
Jeżeli kochasz mnie to zrozumiesz, że
Nie zmarnuję sobie życia


Chłop to chłop, zrozum to mała
Chłop jest chłop, rozum ma w jajach
Chamski chłop
Chłop, chłop, chłop, chłop, chłop (x2)


Weroniko, nie bądź na mnie zła
Upić się to przecież rzecz ludzka
Poza tym, jak mówi przysłowie
Ja nie chcę mieć robali
Wielkie halo, że spodnie obszczane
Lepiej doceń, że nie zarzygane
Za nic Twojej matki nie przeproszę
Bo przecież jest gruba i stara

Chłop to chłop, zrozum to mała
Chłop jest chłop, rozum ma w jajach
Chamski chłop
Chłop, chłop, chłop, chłop, chłop (x2)


Andżeliko to nie koniec świata
Kutas to jest przecież jak armata
Jak nie strzelasz inaczej odpadnie
Albo co gorszego
No dobra, może i zdradziłem
Ale całkiem szczerze: czyja to jest wina?
Było mi nie sprawdzać telefona
To byś nie była teraz wkurwiona


Chłop to chłop, zrozum to mała
Chłop jest chłop, rozum ma w jajach
Chamski chłop
Chłop, chłop, chłop, chłop, chłop (x2)",13.0
14,Chłopiec z Warszawy ,"Na zabawie w Bełchatowie, jak senne marzenie
Tak na szybko naliczyłem świnek bardzo wiele
Większość schludnych i umytych, jak auta w Smułczynie
Nagle w świniach poruszenie, coś się złego dzieje

Gdzie odeszły, gdzie zniknęły
Na zabawie pusto
Stoję sam w łzach mych deszczu
nienawidzę Ciebie


Chłopiec z Warszawy, ło o o 
W golfie śnieżnobiałym, ło o o 
Chciwy, miastowy, ło o o 
Złodziej, oszukaniec, ło o o 

Chłopiec z Warszawy, ło o o
Tiram ta taram rap tip tap tararam
Chłopiec z Warszawy, ło o o
Wynocha ze wsi


Stoi tam pośrodku dziewcząt, jak gospodarz w chlewie
Jak z parnika pańskim gestem hojnie im polewa
Ruda Renia się rozgląda gdzie jest toaleta
Małgoś miła idzie w ślinę, Ewelina rzyga

Jędrek z Piotrkiem nie wytrzymał, strzeliła sztacheta
""Przyszła kryska na Matyska"", jak go pięknie leją


Chłopiec z Warszawy, ło o o
Z ryjem obitym, ło o o
Juchą obsmarkany, ło o o
Romans skończony, o o o

Chłopiec z Warszawy, ło o o 
Golf biało-czerwony, ło o o 
Tirap tatara rap tip tap, gitara
Wynocha ze wsi


Jak łasica gospodarzom w kurnik szkodę lezie
Nawet chłopa spokojnego też kurwica bierze
Tak jak chłop miastowy przyjdzie i się rozpanoszy
Tak sztachetą w ryj dostanie prosto między oczy


Chłopiec z Warszawy, chłopiec z Warszawy
Tira riraira (x4)",14.0
15,Ciuralla ,"Ciuralla, ciuralla, ciuralla, ciuralla
Ciuralla, ciuralla, ciuralla, ciuralla

Dwa tygodnie już z nią chodzę, nawet nie dała pomacać
Myślę sobie: ""dzisiaj Twoja ostatnia szansa""
Nie chce więcej czasu tracić, mogę nawet Ci zapłacić
Ene due like fake, weź tego śmierdziela w łapę


Ciuralla, ciuralla, weź mojego siuralla
Dziewczyno, za pół stówy to ja chcę bez gumy
Ciuralla, ciuralla, weź mojego siuralla
Mówię do typiary: ""weź świnio nie rób siary""

Ciuralla, ciuralla, ciuralla, ciuralla
Ciuralla, ciuralla, ciuralla, ciuralla


Czy coś ze mną jest nie tak, czy Ty jesteś pojebana
Zobacz, kochana, klęczę na kolanach
Teraz wszystko w Twoich rękach
Jak można to też w ustach
Kazimierzu Wielki pomóż, banknot kładę tutaj


Ciuralla, ciuralla, weź mojego siuralla
Dziewczyno, za pół stówy to ja chcę bez gumy
Ciuralla, ciuralla, weź mojego siuralla
Mówię do typiary: ""weź świnio nie rób siary""

Ciuralla, ciuralla, ciuralla, ciuralla
Ciuralla, ciuralla, ciuralla, ciuralla


A mówiła, że mnie kocha - nie to nie, łachy bez
Wyluzuj ex, gała to nie seks
Na rozstanie tylko ""nara"", sama tego chciała
Jak wyciągnąłem fujarę nawet na nią nie spojrzała


Ciuralla, ciuralla, weź mojego siuralla
Dziewczyno, za pół stówy to ja chcę bez gumy
Ciuralla, ciuralla, weź mojego siuralla
Mówię do typiary: ""weź świnio nie rób siary""

Ciuralla, ciuralla, ciuralla, ciuralla
Ciuralla, ciuralla, ciuralla, ciuralla",15.0
16,Co się wczoraj odjebało? ,"Co robiłem wczoraj?
Co ja wczoraj odjebałem?

Może byłem w klubie disco
i spotkałem damę z bajki
może biłem się z kolegą
bo na gębie mam siniaki

Co robiłem wczoraj?
Co się wczoraj odjebało?

Może spałem gdzieś w plenerze
Stąd mech, liście i żołędzie
Chyba ktoś mnie wziął obrzygał
Bo mam drobną marchew wszędzie

Ref:
Nie przejmuj się Zbyszek
Do góry kieliszek
Świruj jakby jutra nie było
Czego nie pamiętasz, to się nie wydarzyło
Baluj Zbyniu baluj, chlej
Danu Danu Danu dej
Dać nauczkę życiu
Zdobyć Nobla w piciu

Co robiłem wczoraj?
Co ja wczoraj odjebałem?

Pewnie byłem na kebabie
Bo mnie drugi raz zapiekło
Chyba rżnąłem w automaty
Stąd w lombardzie me video

Co robiłem wczoraj?
Co się wczoraj odjebało?

Może jak Robson Kruzoe
Wlazłem na palmę de Gaulle'a
Mam nadzieję że tak było
Raz się żyje, więc od nowa

Ref:
Nie przejmuj się Zbyszek
Do góry kieliszek
Świruj jakby jutra nie było
Czego nie pamiętasz, to się nie wydarzyło
Baluj Zbyniu baluj, chlej
Danu Danu Danu dej
Dać nauczkę życiu
Zdobyć Nobla w piciu

Co ja zrobię dzisiaj
Na pewno zrobię dzisiaj siebie
Na pewno zrobię dzisiaj siebie

Ref:
Nie przejmuj się Zbyszek
Do góry kieliszek
Świruj jakby jutra nie było
Czego nie pamiętasz, to się nie wydarzyło
Baluj Zbyniu baluj, chlej
Danu Danu Danu dej
Dać nauczkę życiu
Zdobyć Nobla w piciu",16.0
17,Coś za coś ,"Drogie, tanie panie, taniec

Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, pożycz mi 50 zł
Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, dawaj te 50 zł

Wybraliśmy się do Konina
Przedmieścia, burdelik, przysiadła się piękna dziewczyna
Ukraina, budżet - za mało
Wzięliśmy te średnie i tak się opylało

Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, pożycz mi 50 zł
Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, dawaj te 50 zł

Wracaliśmy z Bełchatowa
Półoś urwana koło Zelowa
Słońce nad głową, Bułgaria przy szosie
Głupi nie skorzysta, dziękuję Ci losie

Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, pożycz mi 50 zł
Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, dawaj te 50 zł

Trzydzieści pięć lat dziś kończę
Fagot, po co Ci pieniądze?
Dlaczego płacisz tej pani?
Ten prezent Ci konia zwali

Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, pożycz mi 50 zł
Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, dawaj te 50 zł

Seksi anons w internecie
Po to internet jest przecie
Przyjechała taksóweczka
Średnia, rzekłbym ta dziweczka

Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, pożycz mi 50 zł
Może i nie były tanie, za to były brzydkie
Coś za coś - Figo, dawaj te 50 zł

Morał z piosenki jest taki:
Dziewczynom płacą chłopaki
A kto dzisiaj nie pracuje
Ten się sam bawi chu-!

Drogie, tanie panie, taniec",17.0
18,Disco Commando ,"Łoułał, dziewczyno, powiedz mi
Łoułoł, kto po nocach Tobie się śni
Kto się śni, no kto Tobie się śni
Łoułoułoł, dziewczyno, powiedz mi 
Łoułoł, dziewczyno, proszę zdradź mi
Kto Tobie się śni

Disco Commando wchodzi na scene
La Bomba, La fiesta - do wyboru
Disco Commando 
To jest Disco Commando
Disco Commandos i Disco Commandor
Disco Commando wchodzi na scenę
La Bomba, La fiesta - do wyboru
To jest Disco Commando
Comamndo!

Łuałoł, dziewczyno, powiedz mi
Łoułoł, kto Tobie, Tobie się śni
Powiedz błagam, powiedz mi 
Powiedz komu obiecałaś swoje sny
Dziewczyno łoułoułoułoułoł
Dziewczyno je i je-e
Powiedz mi, powiedz mi
A może powiedz mu, kto Ci się śni

Disco Commando na bogatości
I Disco Commando na eleganckości
Do wyboru, do koloru
Myk, myk, myk, myk, myk, myk
Disco Commandos i Disco Commandor
Disco Commando wchodzi na scenę
La Bomba, La fiesta - do wyboru
Disco Commando
Comamndo!

Łoułał, dziewczyno, powiedz mi
Łoułoł, kto po nocach Tobie się śni
Kto się śni, no kto Tobie się śni
Łoułoułoł, dziewczyno, powiedz mi 
Łoułoł, dziewczyno, proszę zdradź mi
Kto Tobie się śni

Łuałoł, dziewczyno, powiedz mi
Łoułoł, kto Tobie, Tobie się śni
Powiedz błagam, powiedz mi 
Powiedz komu obiecałaś swoje sny
Dziewczyno łoułoułoułoułoł
Dziewczyno je i je-e
Powiedz mi, powiedz mi
A może powiedz mu, kto Ci się śni",18.0
19,Disco Gra ,"Metal długie włosy ma,
A kiedy disco gra
Hip-hop krok w kolanach ma.
A disco gra.
Wszyscy bawią się, bawią i bawią.
I tańczą, śmieją.
A disco gra.
Wszystkim wkoło wesoło wesoło
Kiedy disco gra.
Metal ambitny,
A hip hop prawdziwy.
Disco gra.
Moja muzyka jest lepsza niż twoja,
A disco dalej gra.

Muzyczne trendy jak pogoda zmienne,
A disco dalej trwa.
Metal, punkowiec, emo czy ziomal -
On każdy disco zna.",19.0
20,Disco polo dalej gra ,"Metal długie włosy ma,
A kiedy disco gra
Hip-hop krok w kolanach ma.
A disco gra.
Wszyscy bawią się, bawią i bawią.
I tańczą, i śmieją.
A disco gra.
Wszystkim wkoło wesoło wesoło
Kiedy disco gra.
Metal ambitny,
A hip hop prawdziwy.
Disco gra.
Moja muzyka jest lepsza niż Twoja,
A disco dalej gra.


Disco polo, disco polo
i niech inni się pierdolą
ani metal, ani rap
w mym serduszku dzisiaj gra

Disco polo, disco polo
lalalala-lala-lolo
takie country albo jazz
pocałujcie w dupy nas


Kamil Grosicki w piłkę gra
A w hucie hutnik dmucha szkła, a Disco gra
Żołnierz na froncie karabin ma
I w rytmie disco polo - tratatata

Rolnik przy gnoju, złotówiarz na postoju
Dziewczyny w burdelu, na każdym weselu 
Na każdej imprezie nikt się nie obrazi
Jak disco polo zagra


Disco polo, disco polo
i niech inni się pierdolą
ani metal, ani rap
w mym serduszku dzisiaj gra

disco polo, disco polo
lalalala-lala-lolo
takie country, albo jazz
pocałujcie w dupy nas


Muzyczne trendy jak pogoda zmienne,
A disco dalej trwa
Metal, punkowiec, emo czy ziomal -
On każdy disco zna

Muzyczne trendy jak pogoda zmienne,
A disco dalej trwa
Metal, punkowiec, pedał czy ziomal -
On każdy disco zna


Disco polo, disco polo
i niech inni się pierdolą
ani metal, ani rap
w mym serduszku dzisiaj gra

disco polo, disco polo
lalalala-lala-lolo
takie coutry, albo jazz
pocałujcie w dupy nas",20.0
21,Dziewczyna jak flaczki ,"Może i to jest piękne ale leży jak zdechłe,
próbowałem, całą noc zmarnowałem,
jaka tego przyczyna, że ładniejsza gorzej dyma?
no nie dyma, zwale konia, nie wytrzymam

Taka jest śliczna i taka wspaniała, 
że laskę zrobiła, że dała,
taki był dumny, że maszynę taką
będzie brał na bogato,

ref.
Dawaj mała, starczy już gadania,
lufa, węgorz na parkiecie i kończymy w toalecie,
Dawaj mała, ściągaj te ubrania,
to nie one zdobią cie tylko to jak prujesz się

Do stołu się przysiadło, Chryste Boże samo sadło!
wyprosiła, potem w domu mnie zgwałciła,
Dlaczego z taką brzydką, grubą, łatwiej niż z dziwką?
Już tłumacze, w sadło dają dopalacze (w sadło dają dopalacze)

Tak go błagała i tak wódą spiła, 
że lód mu z serca stopiła,
światło zgasiła, na chłopa wskoczyła,
i tak go z godzinę męczyła

ref.
Dawaj mała, starczy już gadania,
lufa, węgorz na parkiecie i kończymy w toalecie,
Dawaj mała, ściągaj te ubrania,
to nie one zdobią cie tylko to jak prujesz się

Z boku skromnie siedziała i tak średnio wyglądała,
coś w sobie miała, z każdą lufą mi piękniała,
powiem jedno, z dziewczynami jest podobnie jak z flaczkami,
średnio się prezentują ale za to jak smakują!

Tak się starała i tak zasuwała, 
że chłopa w minutę styrała,
jeszcze noc długa, dawaj kolego,
z dziewczyną jak flaczki - smacznego!

ref.
Dawaj mała, starczy już gadania,
lufa, węgorz na parkiecie i kończymy w toalecie,
Dawaj mała, ściągaj te ubrania,
to nie one zdobią cie tylko to jak prujesz się",21.0
22,Dziewczyna z ptakiem ,"Ta historia wydarzyła się naprawdę
Nie raz, i nie tylko nam
Prawdopodobnie wszystkim


Dziewczyno wolna, jak ptak
Dziewczyno, dziewczyno z ptakiem
Jak to się można naciąć
Zdradziecka dziewczyno z ptakiem (x2)


Dwudziesty wiek, trzeba iść z duchem czasu
Google VR, czas miło mija
Z Tajlandii dziewczyna mój rozporek rozpina
Jak tak dalej pójdzie, to to będzie chwila

Nagle przestała i z kolan wstała
Legginsy wypchane miała
Nikt w tytule ostrzec nie raczył
Co zobaczone się nie odzobaczy


Dziewczyno wolna, jak ptak
Dziewczyno, dziewczyno z ptakiem
Jak to się można naciąć
Zdradziecka dziewczyno z ptakiem (x2)


Dwudziesta trzecia, jak szambo wybiła
Domówka się rozkręca, czas miło mija
Nieznajoma dziewczyna do mnie podbija
„Chodźmy do sypialni, tylko dokończ drina”

Światło zgaszone, dłonie spragnione
I nagle wszystko stracone
Czas już tak miło nie mija
Wysprzęgliłem typowi w ryja


Dziewczyno wolna, jak ptak
Dziewczyno, dziewczyno z ptakiem
Jak to się można naciąć
Zdradziecka dziewczyno z ptakiem (x2)


I co to się porobiło na tym świecie
Nie można dzisiaj ufać kobiecie
Niby zgrabna i piękna taka
Lecz nie wiadomo, czy nie wyciągnie ptaka


Dziewczyno wolna. jak ptak
Dziewczyno, dziewczyno z ptakiem
Jak to się można naciąć
Zdradziecka dziewczyno z ptakiem (x2)",22.0
23,Dziewczyno zawistna ,"Dziewczyno zawistna, dziewczyno gruba
Nie po to Jezus zmieniał wodę w alkohol, by szklaneczka była sucha
Zresztą dużo nie wypiłem, Twoja siostra łże
Obudź wujka Wiesia - on prawdę powie

Dziewczyno zawistna, jak pies ogrodnika
Jak posłowie PO i też taka chciwa
Tyle razy prosiłem, teraz wezmę siłą
Przeproszę jak przetrzeźwieje, dzisiaj w mordę leję

Dziewczyno zawistna, no żesz kurwa mać
Nie po to z kumplami poszedłem na piwo, żeby z nimi gadać
Cztery bronksy to niedużo na takiego chłopa
Dlatego potem ta ćwiartucha była przymusowa

Dziewczyno zawistna, jak pies ogrodnika
Jak posłowie PO i też taka chciwa
Tyle razy prosiłem, teraz wezmę siłą
Przeproszę jak przetrzeźwieje, dzisiaj w mordę leję

Dziewczyno zawistna, małpo nieuczciwa
Nie po to chłop w robocie 8 godzin tyra
Żeby w domu się nie napić piwa
Jak chcesz proszę bardzo, pójdę na zasiłek
Jeszcze będziesz się prosiła, żebym się ożłopał piwa

Dziewczyno zawistna, jak pies ogrodnika
Jak posłowie PO i też taka chciwa
Tyle razy prosiłem, teraz wezmę siłą
Przeproszę jak przetrzeźwieje, dzisiaj w mordę leję

Dziewczyno zawistna...",23.0
24,Elegancja Francja ,"Kolejka przed klubem rozstępuje się
Bramkarz kłania się nisko i zaprasza mnie
W mokasynach strobo o-odbija się
Rzut okiem na świnie - jedna jest okej
Guma straciła juicy smak, wolno płynie czas
Nagle zapach perfumy - czarny Adidas
Chrobry leci na ladę - wódka z sokiem raz
Didżej zmieniaj płytę, disco polo czas

Pędzi polo alkoholo, disco chłosta - tu jest Polska!

Parlez vous francais,
Czy wiesz o co teraz chodzi mi?
Ja i Ty, do kabiny chodź i zamknij drzwi
To czym teraz myślę weź do ust
Jak nie trawisz białka, weź na biust
Francais, czy wiesz o co teraz chodzi mi
Ja i Ty, do kabiny chodź i zamknij drzwi
Czy wiesz jak nazywa się ten seks?
Elegancja Francja jest the best!

Na parkiecie się nudzę, świnia buja się
,,kula"", ,,zmieniam biegi"", ,,żarówki"" - męczę się
Świnia chce do koryta, do baru ciągnie mnie
Okiem puszczam jej znaka: chodźmy do WC
Dobry hajs, dobry stajl, ale taki sobie dens
Raz nadepnął, raz kopnął, raz uderzył w łeb
Powiedziałem: ,,sorry"", ona: ,,jest okej""
Barman, wóda z sokiem! Jeszcze mało jej

Parlez vous francais,
Czy wiesz o co teraz chodzi mi?
Ja i Ty, do kabiny chodź i zamknij drzwi
To czym teraz myślę weź do ust
Jak nie trawisz białka, weź na biust
Francais, czy wiesz o co teraz chodzi mi
Ja i Ty, do kabiny chodź i zamknij drzwi
Czy wiesz jak nazywa się ten seks?
Elegancja Francja jest the best!

110 złotych poszło jebać się
Świnia wyszła z bogolem, chuj mi w dupę
W klubie same pasztety, do tego zajęte
Bi Em Dablju trójka - na damy wiezie mnie
Dobra, Chrobry spadówa, Jagiełło lepszy jest
On zna me potrzeby, w mordę brał mu pies
Znowu Kazimierz Wielki ratuje mnie
Dama lepsza niż świnia - mądry o tym wie

I to wszytko co mam do powiedzenia

Parlez vous francais
Ty wiesz dobrze o co chodzi mi
W Bi Em Dablju wsiadaj, zamknij drzwi
To czym teraz myślę weź do ust
I nie spiesz się, mam szybki spust
Francais, Ty wiesz dobrze o co chodzi mi
W Bi Em Dablju wsiadaj, zamknij drzwi
Ty wiesz jak nazywa się ten seks
Elegancja Francja jest the best!",24.0
25,Etyzer z kosmosu feat. Stachursky ,"Etyzer (Stachursky):
Witajcie, szacowni korbiarze
Brawka za elegancki szlif i rasunek
Ale to nie koniec na dzisiaj
Jasełka dopiero się zaczynają

Fagot, czy ja śnię, czy Ty też to widzisz?
Figo to nie sen, ja też go widzę
I w ogóle się nie dziwię
Wychlaliśmy wódy Wisłę
Jak Ci na imię, piękna buzio z kosmosu?
Jak Ci na imię, piękna buzio w tym tęczu?


Nieśmiertelny jak alkohol
Niebezpieczny jak maszyna
444 - tnie powietrze jak leszczyna
Etyzer, Etyzer z kosmosu
Disco commando i disco komandos
Diskochłosta i Doskozza
Czy Polska jest na to gotowa


Etyzer (Stachursky):
To ja, typ niepokorny
Nikt nie wie, co we mnie tkwi
Ten sam, choć niepodobny
Kochanie, proszę, uwierz mi

Fagot, proszę Cię, zwolnijmy tempo
Figo, zamknij się - nie chcę, żeby zniknął
Wóda, ogóry i wóda
Te substancje czynią cuda
Potężna wichura, łamiąc duże drzewa
Trzciną zaledwie tylko kołysze


Nieśmiertelny jak alkohol
Niebezpieczny jak maszyna
444 - tnie powietrze jak leszczyna
Etyzer, Etyzer z kosmosu
Disco commando i disco komandos
Diskochłosta i Doskozza
Czy Polska jest na to gotowa


Etyzer (Stachursky):
Jeszcze strzemienny, a może trzy
Siostry i bracia kochani
A gdy korbozza nadchodzi
To tylko trzcina się obroni (x2)


Nieśmiertelny jak alkohol
Niebezpieczny jak maszyna
444 - tnie powietrze jak leszczyna
Etyzer, Etyzer z kosmosu
Disco commando i disco komandos
Diskochłosta i Doskozza
Czy Polska jest na to gotowa",25.0
26,Gdybym zgolił wąs ,"A gdybym zgolił wąs, czy byś poznała
Czy byś poznała, moja kochana?
Gdybym zgolił ten wąs, czy byś kochała
Czy byś kochała, moja miła


Klub, noc, nocny czar
W nocnym klubie Ty i ja
Ja to men, świnka - Ty
Jutro rano otrzesz łzy

łou łou łoł
Świnko nie płacz, wiesz jak jest
uuu łou łoł
Ten z wąsami taki już jest
uuu łou łoł
Jedna noc, jeden seks
uuu łou łoł
Potem tylko AIDS


A gdybym zgolił wąs, czy byś została
Czy byś została, świnko młoda?
Gdybym zgolił ten wąs, czy byś mi dała
Czy byś mi dała, świnko mała


Światła, dym, laser, dens
W kabinie dojeżdżam Cię
Nóżki w bok, spodnie w dół
W rytmie disco - w tył i w przód

łou łou łoł
Świnko alarm - on nie ma gumy
łou łoł
I lada moment się schlapie.
łou łoł
Trzeba było skończyć francuzem
łou łoł
Najwyżej wyskrobiesz


Znowu dym, znowu dens
W każdy wikend tak tu jest
Znowu ja, inna Ty
Inna świnka otrze łzy

łou łou łoł
Świnko, widzę, nie pierwszy raz
uuu łou łoł
W tej kabinie spędzasz czas
uuu łou łoł
Doświadczenie uczy, że
uuu łou łoł
Najbezpieczniej w buzię


Hej, świnko. Widzę, że jesteś tu pierwszy raz
Ja jestem drugi (ugi ugi)
Dlatego wiem, gdzie jest WC
Chwyć mnie za rękę, a zaprowadzę Cię do krainy rozkoszy

Gdybym zgolił wąs
Zgolił wąs, zgolił wąs..

Rozkoszy!

A gdybym zgolił wąs...",26.0
27,Harnaś z puchy ,"Wniebowzięty chłop ze sklepu wychodzi
Harnaś w puszce dłoń mu chłodzi
Posłuchajcie starzy i młodzi
O co tak naprawdę w życiu chodzi

Przystępna cena, wspaniały smak
Dlatego śpiewam dla was tak:


Harnaś z puchy, Harnaś z puchy
Nie dajmy się zwariować
Po co za piwo przepłacać
skoro efekt zazwyczaj ten sam (x2)


Bo po dobre to trzeba się schylić
I uważać, żeby z Tatrą nie pomylić
I co najważniejsze znajdziesz pod zawleczką
To to, że można wygrać kolejne piweczko

Przystępna cena, wspaniały smak
Dlatego śpiewam dla was tak:


Harnaś z puchy, Harnaś z puchy
Nie dajmy się zwariować
Po co za piwo przepłacać
skoro efekt zazwyczaj ten sam (x2)


Wszystkie apy, Ipy, upy są do dupy
Dlatego czteropak pak niosę do chałupy
Po drodze jedno otworze
Jakie to dobre, o Boże, o Boże...

Przystępna cena i boski smak
Dlatego śpiewam dla was tak:


Harnaś z puchy, Harnaś z puchy
Nie dajmy się zwariować
Po co za piwo przepłacać
skoro efekt zazwyczaj ten sam (x2)",27.0
